type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,043918,日月光凱基91購02,TW19Z0439180,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043919,中磊凱基91購01,TW19Z0439198,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04391P,玉晶光凱基95售03,TW19Z04391P3,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043920,瑞儀凱基93購01,TW19Z0439206,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043921,台表科凱基93購01,TW19Z0439214,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043922,樺漢凱基91購05,TW19Z0439222,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043923,矽力凱基91購01,TW19Z0439230,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043924,世紀鋼凱基93購01,TW19Z0439248,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043925,旺宏台新91購01,TW19Z0439255,2019/07/17,上市,,RWSCCE
上市認購(售)權證,043926,元油反永豐91購01,TW19Z0439263,2019/07/17,上市,,RWBCCA
上市認購(售)權證,043927,光磊永豐91購02,TW19Z0439271,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043928,致茂永豐91購01,TW19Z0439289,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043929,燿華永豐91購01,TW19Z0439297,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04392P,牧德凱基94售05,TW19Z04392P1,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043930,南亞科永豐91購01,TW19Z0439305,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043931,京元電永豐91購01,TW19Z0439313,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043932,嘉澤永豐91購01,TW19Z0439321,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043933,訊芯永豐91購01,TW19Z0439339,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043934,致新永豐91購02,TW19Z0439347,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043935,力山兆豐92購01,TW19Z0439354,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043936,和大兆豐92購01,TW19Z0439362,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043937,華通兆豐92購01,TW19Z0439370,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043938,華邦電兆豐93購01,TW19Z0439388,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043939,微星兆豐91購02,TW19Z0439396,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04393P,牧德凱基94售06,TW19Z04393P9,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043940,京元電兆豐92購01,TW19Z0439404,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043941,華新科兆豐92購02,TW19Z0439412,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043942,玉山金兆豐91購01,TW19Z0439420,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043943,聯詠兆豐91購01,TW19Z0439438,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043944,欣興兆豐93購02,TW19Z0439446,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043945,智易兆豐92購02,TW19Z0439453,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043946,拓凱兆豐91購01,TW19Z0439461,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043947,致伸兆豐91購01,TW19Z0439479,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043948,台表科兆豐92購01,TW19Z0439487,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043949,啟碁兆豐91購01,TW19Z0439495,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04394P,臻鼎凱基94售01,TW19Z04394P7,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043950,亞德客統一91購03,TW19Z0439503,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043951,喬山統一91購03,TW19Z0439511,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043952,喬山統一91購04,TW19Z0439529,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043953,鴻海統一91購05,TW19Z0439537,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043954,京元電統一91購02,TW19Z0439545,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043955,鎧勝統一91購01,TW19Z0439552,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043956,聯茂統一91購02,TW19Z0439560,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043957,國巨元富91購01,TW19Z0439578,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043958,臻鼎元富94購01,TW19Z0439586,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043959,聯茂元富91購03,TW19Z0439594,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04395P,台積電群益94售06,TW19Z04395P4,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043960,康友元富91購02,TW19Z0439602,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043961,道瓊反國泰94購01,TW19Z0439610,2019/07/17,上市,,RWBCCA
上市認購(售)權證,043962,亞泥國泰92購01,TW19Z0439628,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043963,台化國泰92購01,TW19Z0439636,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043964,台肥國泰92購01,TW19Z0439644,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043965,宏盛國泰92購01,TW19Z0439651,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043966,潤泰全國泰92購01,TW19Z0439669,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043967,廣越國泰92購01,TW19Z0439677,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043968,易華電國泰92購02,TW19Z0439685,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043969,美利達國泰92購01,TW19Z0439693,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04396P,玉晶光群益94售02,TW19Z04396P2,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043970,為升富邦94購01,TW19Z0439701,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043971,友達富邦92購01,TW19Z0439719,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043972,大立光富邦93購02,TW19Z0439727,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043973,元金2X元大94購02,TW19Z0439735,2019/07/17,上市,,RWBCCA
上市認購(售)權證,043974,亞德客元大91購02,TW19Z0439743,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043975,亞德客元大91購03,TW19Z0439750,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043976,大成鋼元大91購03,TW19Z0439768,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043977,國巨元大91購06,TW19Z0439776,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043978,台積電元大91購22,TW19Z0439784,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043979,旺宏元大91購03,TW19Z0439792,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04397P,玉晶光群益95售03,TW19Z04397P0,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043980,旺宏元大92購05,TW19Z0439800,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043981,光磊元大91購01,TW19Z0439818,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043982,華邦電元大91購01,TW19Z0439826,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043983,華邦電元大92購01,TW19Z0439834,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043984,京元電元大91購04,TW19Z0439842,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043985,華新科元大91購08,TW19Z0439859,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043986,奇鋐元大91購01,TW19Z0439867,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043987,禾伸堂元大91購01,TW19Z0439875,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043988,欣興元大91購05,TW19Z0439883,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043989,和鑫元大91購02,TW19Z0439891,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04398P,致伸群益94售02,TW19Z04398P8,2019/10/04,上市,,RWSCPE
上市認購(售)權證,043990,智易元大93購01,TW19Z0439909,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043991,TPK元大92購01,TW19Z0439917,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043992,康控元大93購02,TW19Z0439925,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043993,達運元大91購01,TW19Z0439933,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043994,瑞儀元大91購04,TW19Z0439941,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043995,瑞儀元大91購05,TW19Z0439958,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043996,台表科元大91購03,TW19Z0439966,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043997,致新元大91購02,TW19Z0439974,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043998,達方元大91購01,TW19Z0439982,2019/07/17,上市,,RWSCCA
上市認購(售)權證,043999,世紀鋼元大91購01,TW19Z0439990,2019/07/17,上市,,RWSCCA
上市認購(售)權證,04399P,樺漢群益94售01,TW19Z04399P6,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044000,群創第一91購01,TW19Z0440006,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044001,南亞科兆豐91購02,TW19Z0440014,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044002,聯發科兆豐91購02,TW19Z0440022,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044003,聯發科兆豐93購01,TW19Z0440030,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044004,祥碩兆豐91購01,TW19Z0440048,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044005,南亞科日盛91購01,TW19Z0440055,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044006,南亞科日盛91購02,TW19Z0440063,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044007,美律日盛91購01,TW19Z0440071,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044008,南亞凱基91購01,TW19Z0440089,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044009,台化凱基91購01,TW19Z0440097,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04400P,台積電兆豐95售02,TW19Z04400P2,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044010,華通凱基93購01,TW19Z0440105,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044011,鴻海凱基93購03,TW19Z0440113,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044012,旺宏凱基91購05,TW19Z0440121,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044013,友達凱基93購01,TW19Z0440139,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044014,京元電凱基91購02,TW19Z0440147,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044015,全新凱基91購02,TW19Z0440154,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044016,義隆凱基93購01,TW19Z0440162,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044017,宏達電凱基91購03,TW19Z0440170,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044018,欣興凱基91購04,TW19Z0440188,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044019,日電貿凱基91購02,TW19Z0440196,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04401P,玉晶光兆豐94售01,TW19Z04401P0,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044020,嘉澤凱基91購01,TW19Z0440204,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044021,嘉澤凱基91購02,TW19Z0440212,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044022,健策凱基93購02,TW19Z0440220,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044023,正文凱基91購01,TW19Z0440238,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044024,祥碩凱基93購01,TW19Z0440246,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044025,台表科凱基93購02,TW19Z0440253,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044026,儒鴻群益91購02,TW19Z0440261,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044027,力山群益91購01,TW19Z0440279,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044028,鴻海群益92購02,TW19Z0440287,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044029,國巨群益92購02,TW19Z0440295,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04402P,TPK兆豐95售01,TW19Z04402P8,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044030,台積電群益91購06,TW19Z0440303,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044031,致茂群益92購01,TW19Z0440311,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044032,瑞昱群益91購04,TW19Z0440329,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044033,南亞科群益91購03,TW19Z0440337,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044034,美律群益92購04,TW19Z0440345,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044035,聯發科群益91購03,TW19Z0440352,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044036,可成群益91購04,TW19Z0440360,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044037,大立光群益92購01,TW19Z0440378,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044038,群創群益93購02,TW19Z0440386,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044039,康控群益93購01,TW19Z0440394,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04403P,景碩國票95售01,TW19Z04403P6,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044040,超眾群益91購04,TW19Z0440402,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044041,台郡群益91購01,TW19Z0440410,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044042,復盛群益91購02,TW19Z0440428,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044043,旺宏中信91購02,TW19Z0440436,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044044,儒鴻麥證91購02,TW19Z0440444,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044045,華新麥證91購01,TW19Z0440451,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044046,台達電麥證91購01,TW19Z0440469,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044047,國巨麥證92購01,TW19Z0440477,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044048,啟碁麥證91購01,TW19Z0440485,2019/07/18,上市,,RWSCCE
上市認購(售)權證,044049,元金2X元大94購03,TW19Z0440493,2019/07/18,上市,,RWBCCA
上市認購(售)權證,04404P,玉晶光國票94售01,TW19Z04404P4,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044050,中石化元大91購01,TW19Z0440501,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044051,儒鴻元大92購02,TW19Z0440519,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044052,鴻海元大92購04,TW19Z0440527,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044053,國巨元大92購11,TW19Z0440535,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044054,台積電元大92購08,TW19Z0440543,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044055,智邦元大92購03,TW19Z0440550,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044056,致茂元大91購01,TW19Z0440568,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044057,致茂元大91購02,TW19Z0440576,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044058,瑞昱元大91購09,TW19Z0440584,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044059,南亞科元大91購09,TW19Z0440592,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04405P,牧德國票95售01,TW19Z04405P1,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044060,美律元大92購05,TW19Z0440600,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044061,聯發科元大92購03,TW19Z0440618,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044062,可成元大92購02,TW19Z0440626,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044063,大立光元大91購19,TW19Z0440634,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044064,大立光元大92購08,TW19Z0440642,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044065,亞光元大92購02,TW19Z0440659,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044066,聯詠元大91購06,TW19Z0440667,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044067,拓凱元大91購01,TW19Z0440675,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044068,GIS元大92購02,TW19Z0440683,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044069,羅麗芬元大91購01,TW19Z0440691,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04406P,貿聯國票94售02,TW19Z04406P9,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044070,旺宏永豐91購03,TW19Z0440709,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044071,聯發科永豐91購01,TW19Z0440717,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044072,義隆永豐91購01,TW19Z0440725,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044073,智原永豐91購02,TW19Z0440733,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044074,欣興永豐91購01,TW19Z0440741,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044075,傳奇永豐91購02,TW19Z0440758,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044076,台灣50國票93購02,TW19Z0440766,2019/07/18,上市,,RWBCCA
上市認購(售)權證,044077,元油反國票92購01,TW19Z0440774,2019/07/18,上市,,RWBCCA
上市認購(售)權證,044078,台塑國票91購01,TW19Z0440782,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044079,台化國票91購01,TW19Z0440790,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04407P,滬深2X統一94售02,TW19Z04407P7,2019/10/04,上市,,RWBCPE
上市認購(售)權證,044080,上銀國票91購03,TW19Z0440808,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044081,鴻海國票92購01,TW19Z0440816,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044082,國巨國票91購05,TW19Z0440824,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044083,開發金國票91購01,TW19Z0440832,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044084,大立光國票91購01,TW19Z0440840,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044085,群創國票91購01,TW19Z0440857,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044086,泰鼎國票91購01,TW19Z0440865,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044087,世紀鋼國票92購01,TW19Z0440873,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044088,國巨元富95購01,TW19Z0440881,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044089,智邦元富91購01,TW19Z0440899,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04408P,台積電統一94售06,TW19Z04408P5,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044090,台光電元富91購03,TW19Z0440907,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044091,A50正2統一91購02,TW19Z0440915,2019/07/18,上市,,RWBCCA
上市認購(售)權證,044092,為升統一91購01,TW19Z0440923,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044093,南亞科統一91購06,TW19Z0440931,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044094,南亞科統一92購01,TW19Z0440949,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044095,大立光統一92購01,TW19Z0440956,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044096,創意統一91購01,TW19Z0440964,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044097,貿聯統一91購01,TW19Z0440972,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044098,GIS統一91購01,TW19Z0440980,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044099,國巨國泰92購02,TW19Z0440998,2019/07/18,上市,,RWSCCA
上市認購(售)權證,04409P,台積電統一95售01,TW19Z04409P3,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044100,旺宏國泰92購02,TW19Z0441004,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044101,聯茂國泰92購01,TW19Z0441012,2019/07/18,上市,,RWSCCA
上市認購(售)權證,044102,超眾第一91購01,TW19Z0441020,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044103,東陽中信91購01,TW19Z0441038,2019/07/19,上市,,RWSCCE
上市認購(售)權證,044104,鴻海中信95購03,TW19Z0441046,2019/07/19,上市,,RWSCCE
上市認購(售)權證,044105,聯詠中信95購01,TW19Z0441053,2019/07/19,上市,,RWSCCE
上市認購(售)權證,044106,瀚宇博中信91購01,TW19Z0441061,2019/07/19,上市,,RWSCCE
上市認購(售)權證,044107,燿華國票91購01,TW19Z0441079,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044108,華新科國票91購03,TW19Z0441087,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044109,宏達電國票92購02,TW19Z0441095,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04410P,大立光統一94售05,TW19Z04410P1,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044110,智原國票91購02,TW19Z0441103,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044111,創意國票91購01,TW19Z0441111,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044112,超眾國票92購01,TW19Z0441129,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044113,康友國票91購02,TW19Z0441137,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044114,群創亞東91購01,TW19Z0441145,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044115,旺宏日盛91購01,TW19Z0441152,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044116,創意日盛91購03,TW19Z0441160,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044117,創意兆豐92購01,TW19Z0441178,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044118,健策兆豐93購02,TW19Z0441186,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044119,台郡兆豐92購01,TW19Z0441194,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04411P,智易統一96售01,TW19Z04411P9,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044120,世紀鋼兆豐92購01,TW19Z0441202,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044121,為升凱基91購01,TW19Z0441210,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044122,國巨凱基91購17,TW19Z0441228,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044123,旺宏凱基91購06,TW19Z0441236,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044124,燿華凱基93購01,TW19Z0441244,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044125,美律凱基93購01,TW19Z0441251,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044126,奇力新凱基93購01,TW19Z0441269,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044127,義隆凱基91購04,TW19Z0441277,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044128,欣興凱基92購01,TW19Z0441285,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044129,群創凱基93購02,TW19Z0441293,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04412P,欣興元富94售01,TW19Z04412P7,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044130,嘉澤凱基91購03,TW19Z0441301,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044131,致伸凱基91購01,TW19Z0441319,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044132,中磊凱基91購02,TW19Z0441327,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044133,樺漢凱基91購06,TW19Z0441335,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044134,訊芯凱基93購01,TW19Z0441343,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044135,復盛凱基91購02,TW19Z0441350,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044136,百和凱基93購01,TW19Z0441368,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044137,遠東新群益91購01,TW19Z0441376,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044138,和大群益91購01,TW19Z0441384,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044139,鴻海群益91購06,TW19Z0441392,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04413P,玉晶光元富94售01,TW19Z04413P5,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044140,國巨群益91購02,TW19Z0441400,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044141,旺宏群益91購02,TW19Z0441418,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044142,華邦電群益91購01,TW19Z0441426,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044143,台光電群益91購01,TW19Z0441434,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044144,聯發科群益91購04,TW19Z0441442,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044145,玉山金群益91購01,TW19Z0441459,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044146,奇鋐群益91購01,TW19Z0441467,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044147,群創群益91購01,TW19Z0441475,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044148,智易群益91購01,TW19Z0441483,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044149,TPK群益92購01,TW19Z0441491,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04414P,牧德元富94售04,TW19Z04414P3,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044150,華通台新91購01,TW19Z0441509,2019/07/19,上市,,RWSCCE
上市認購(售)權證,044151,台表科康和91購01,TW19Z0441517,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044152,卜蜂永豐91購01,TW19Z0441525,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044153,鴻海永豐91購02,TW19Z0441533,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044154,國巨永豐91購02,TW19Z0441541,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044155,台積電永豐91購03,TW19Z0441558,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044156,華新科永豐91購02,TW19Z0441566,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044157,大立光永豐91購05,TW19Z0441574,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044158,景碩永豐91購01,TW19Z0441582,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044159,合勤控永豐91購02,TW19Z0441590,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04415P,牧德元富94售05,TW19Z04415P0,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044160,南寶永豐91購02,TW19Z0441608,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044161,台郡永豐91購02,TW19Z0441616,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044162,美利達永豐91購01,TW19Z0441624,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044163,台光電元大92購01,TW19Z0441632,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044164,京元電元大92購01,TW19Z0441640,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044165,聯發科元大92購04,TW19Z0441657,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044166,大立光元大91購20,TW19Z0441665,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044167,大立光元大93購03,TW19Z0441673,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044168,嘉澤元大91購01,TW19Z0441681,2019/07/19,上市,,RWSCCA
上市認購(售)權證,044169,貿聯元大91購04,TW19Z0441699,2019/07/19,上市,,RWSCCA
上市認購(售)權證,04416P,牧德元富94售06,TW19Z04416P8,2019/10/04,上市,,RWSCPE
上市認購(售)權證,044170,聯茂元大91購03,TW19Z0441707,2019/07/19,上市,,RWSCCA
